,dcID,RID
2891,34037373700d1,400406
2892,34037373700d2,1125582
2893,34037373600d0,1127328
2894,34037373700d3,400406
2895,34037373000d0,942826
2896,34037373000d1,400789
2897,34037373000d2,647733
2898,34037373300d0,399184
2899,34037373100d0,189141
2900,34037373100d1,60852
2901,34037373200d0,60788
2902,34037373300d1,941986
2903,34037373400d0,555019
2904,34037373400d1,1126858
2905,34037373100d2,647622
2906,34037373400d2,647109
2907,34037373400d3,863292
2908,34037373300d2,399184
2909,34037373200d1,647893
2910,34037373100d3,647843
2911,34037374300d1,400635
2912,34037374300d2,942947
2913,34037374600d0,760281
2914,34037374600d1,1127149
2915,34037374600d2,400748
2916,34037374600d3,646972
2917,34037374600d4,647041
2918,34037373900d0,402792
2919,34037372600d2,1243800
2920,34037371200d0,944930
2921,34037371200d1,62560
2922,34037371200d2,942656
2923,34037371400d0,60233
2924,34037371400d1,187865
2925,34037371600d0,1126484
2926,34037371400d2,399851
2927,34037371400d3,398370
2928,34037371800d0,397798
2929,34037371800d1,647902
2930,34037371800d2,1125561
2931,34039038201d0,653285
2932,34039038201d1,189623
2933,34039038202d0,407625
2934,34039038201d2,409170
2935,34039038202d1,406010
2936,34039038201d3,1129655
2937,34039038202d2,648975
2938,34039036200d0,190283
2939,34039036301d0,404725
2940,34039036302d0,651982
2941,34039036301d1,404821
2942,34039036301d2,65135
2943,34039036301d3,760435
2944,34039036200d1,190283
2945,34039036302d1,651935
2946,34039037300d0,64065
2947,34039037200d0,649114
2948,34039037200d1,64270
2949,34039037200d2,650561
2950,34039037300d1,406285
2951,34039037200d3,407798
2952,34039037000d0,1244401
2953,34039037200d4,63648
2954,34039037000d1,1244401
2955,34039037000d2,652814
2956,34039037100d0,650781
2957,34039037300d2,867791
2958,34039037000d3,189504
2959,34039037400d0,650838
2960,34039037200d5,407452
2961,34039037400d1,650837
2962,34039037200d6,403088
2963,34039032002d0,652441
2964,34039031602d0,760926
2965,34039039900d0,653781
2966,34039030802d0,761061
2967,34039031601d0,404577
2968,34039031602d1,408548
2969,34039031700d0,408701
2970,34039031802d0,761825
2971,34039031601d1,649314
2972,34039039900d1,648560
2973,34039030400d0,650576
2974,34039030400d1,650583
2975,34039030400d2,409012
2976,34039031700d1,760750
2977,34039030701d0,868747
2978,34039030400d3,63536
2979,34039030400d4,63536
2980,34039031400d0,761387
2981,34039031400d1,651259
2982,34039030500d0,651345
2983,34039031903d0,1128708
2984,34039030400d5,793334
2985,34039031500d0,791226
2986,34039031400d2,651259
2987,34039039800d0,408242
2988,34039031700d2,651047
2989,34039031100d0,761594
2990,34039031200d0,651973
2991,34039031100d1,408203
2992,34039039900d2,408739
2993,34039039800d1,408247
2994,34039031602d2,760669
2995,34039031601d2,408065
2996,34039031700d3,406253
2997,34039031100d2,648568
2998,34039031903d1,652439
2999,34039030400d6,650574
3000,34039030400d7,650574
3001,34039030600d0,64845
3002,34039031200d1,652998
3003,34039031200d2,555319
3004,34039031200d3,555319
3005,34039030702d0,761570
3006,34039039900d3,408737
3007,34039030900d0,793308
3008,34039031200d4,555319
3009,34039032100d0,651055
3010,34039038700d0,1038657
3011,34039038700d1,1038657
3012,34039038700d2,1244186
3013,34039038700d3,761319
3014,34039036900d0,648901
3015,34039036900d1,793404
3016,34039032500d0,404106
3017,34039031602d3,63959
3018,34039032400d0,403452
3019,34039032200d0,760978
3020,34039032400d1,946810
3021,34039032400d2,1129034
3022,34039032300d0,650957
3023,34039032400d3,945860
3024,34039033600d0,409177
3025,34039033600d1,1128374
3026,34039033600d2,653618
3027,34039033600d3,651632
3028,34039033600d4,406250
3029,34039034600d0,802572
3030,34039035000d0,1128284
3031,34039035300d0,63877
3032,34039034800d0,403950
3033,34039034500d0,743717
3034,34039034600d1,793369
3035,34039034500d1,793433
3036,34039034700d0,1128282
3037,34039035300d1,650102
3038,34039035100d0,651554
3039,34039034800d1,650702
3040,34039034700d1,1129846
3041,34039034600d2,760538
3042,34039034900d0,404021
3043,34039038300d0,405385
3044,34039038101d0,652700
3045,34039038101d1,653668
3046,34039038102d0,652198
3047,34039038102d1,652198
3048,34039038101d2,405187
3049,34039038102d2,760483
3050,34039038102d3,1128276
3051,34039038102d4,1128638
3052,34039038102d5,407524
3053,34039038102d6,649909
3054,34039039300d0,653375
3055,34035051700d3,395655
3056,34039039300d1,802574
3057,34039039600d0,791228
3058,34039039500d0,404542
3059,34039039500d1,650242
3060,34039038800d0,406420
3061,34039039500d2,403675
3062,34039039300d2,652964
3063,34039038900d0,649493
3064,34039039300d3,793474
3065,34039039300d4,407985
3066,34039039000d0,408743
3067,34039039300d5,64183
3068,34039038900d1,650714
3069,34039039300d6,219586
3070,34039039400d0,406263
3071,34039039400d1,761280
3072,34039038900d2,652959
3073,34039038800d1,867890
3074,34039039300d7,651080
3075,34039038900d3,63574
3076,34039039700d0,653007
3077,34039039100d0,651202
3078,34039039700d1,408045
3079,34039039300d8,653371
3080,34039039600d1,761021
3081,34039039200d0,404589
3082,34039039300d9,761558
3083,34039039700d2,1129472
3084,34039039000d1,867882
3085,34039039500d3,403675
3086,34039038800d2,652473
3087,34039039500d4,407975
3088,34039039000d2,869019
3089,34039039000d3,869019
3090,34035051800d2,393522
3091,34039038900d4,652772
3092,34039039000d4,761836
3093,34039039700d3,408045
3094,34039039100d1,651201
3095,34039038900d5,652958
3096,34039035500d0,189851
3097,34039035700d0,653118
3098,34039036000d0,761237
3099,34039035500d1,63244
3100,34039035800d0,408400
3101,34039035800d1,652130
3102,34039035900d0,761725
3103,34039035900d1,653569
3104,34039035700d1,653122
3105,34039036000d1,406636
3106,34039035500d2,1129036
3107,34039035700d2,1244211
3108,34039035700d3,407363
3109,34039036000d2,409063
3110,34039034400d0,652143
3111,34039034100d0,761583
3112,34039034200d0,649810
3113,34039034300d0,653564
3114,34039034200d1,648949
3115,34039034400d1,652141
3116,34039034000d0,653019
3117,34039034200d2,760343
3118,34039034100d1,648548
3119,34039034400d2,406763
3120,34039034400d3,1245027
3121,34039033900d0,761089
3122,34039033800d0,1244974
3123,34039033900d1,652926
3124,34039033700d0,793478
3125,34039033900d2,652926
3126,34039038602d0,407273
3127,34039038500d0,648522
3128,34039038602d1,189499
3129,34039038602d2,405554
3130,34039038500d1,653731
3131,34039038400d0,761760
3132,34039038601d0,405694
3133,34039038601d1,406500
3134,34039038400d1,650362
3135,34039038601d2,403851
3136,34039038700d4,648508
3137,34039038400d2,648506
3138,34039038400d3,650362
3139,34039038400d4,760580
3140,34039038602d3,649938
3141,34039038601d3,406054
3142,34039037601d0,648743
3143,34039037500d0,407421
3144,34039037602d0,63080
3145,34039037602d1,409106
3146,34039037602d2,653151
3147,34039037602d3,653157
3148,34039037500d1,406596
3149,34039037800d0,403554
3150,34039037800d1,946074
3151,34039037800d2,760628
3152,34039037800d3,946074
3153,34039038000d0,650151
3154,34039037800d4,403514
3155,34039038000d1,405317
3156,34039038000d2,652871
3157,34039037800d5,651422
3158,34039037800d6,1130239
3159,34039038000d3,1244712
3160,34039037800d7,404390
3161,34039038000d4,760957
3162,34039038000d5,653335
3163,34039038000d6,1128965
3164,34039037700d0,650044
3165,34039037800d8,405775
3166,34039038000d7,189534
3167,34039033500d0,648961
3168,34039033100d0,404480
3169,34039032902d0,407237
3170,34039032902d1,407238
3171,34039032700d0,650914
3172,34039033000d0,407039
3173,34039033100d1,407039
3174,34039033100d2,1129748
3175,34039033500d1,403309
3176,34039032700d1,649217
3177,34039032600d0,407529
3178,34039032600d1,407529
3179,34039032700d2,405266
3180,34039032700d3,651704
3181,34039032700d4,406865
3182,34039032700d5,406865
3183,34039032700d6,404405
3184,34039033500d2,648961
3185,34039033500d3,1128341
3186,34039033200d0,649942
3187,34039033200d1,649940
3188,34039033500d4,760525
3189,34039033400d0,1244604
3190,34039032901d0,760603
3191,34039033400d1,761480
3192,34039033400d2,761480
3193,34039033400d3,1129693
3194,34039033500d5,65018
3195,34039033500d6,403247
3196,34039033100d3,406761
3197,34039032800d0,189598
3198,34039032800d1,947008
3199,34039032800d2,403534
3200,34039032901d1,945748
3201,34039036600d0,649648
3202,34039036400d0,868117
3203,34039036600d1,653448
3204,34039036600d2,653448
3205,34039036600d3,648650
3206,34039036600d4,648645
3207,34039036600d5,1129831
3208,34039036600d6,403740
3209,34039036400d1,403579
3210,34039036700d0,653448
3211,34039036600d7,64145
3212,34039036600d8,407178
3213,34039036600d9,407770
3214,34039036800d0,63835
3215,34039036400d2,1129803
3216,34039036700d1,760400
3217,34039036400d3,761688
3218,34039036800d1,406451
3219,34039036400d4,406735
3220,34039036700d2,404805
3221,34039036100d0,812745
3222,34041031302d0,947276
3223,34041031302d1,947276
3224,34041031101d0,1245381
3225,34041031101d1,812795
3226,34041031301d0,1130605
3227,34041031500d0,947504
3228,34041031401d0,761936
3229,34041031401d1,1245464
3230,34041031301d1,409959
3231,34041031402d0,410171
3232,34041031401d2,409928
3233,34041031402d1,947384
3234,34041031500d1,65918
3235,34041031402d2,1131074
3236,34041031200d0,654208
3237,34041031302d2,190536
3238,34041031401d3,410805
3239,34041031500d2,947668
3240,25013813101d0,10437
3241,09013528100d0,1085736
3242,09009125100d0,286979
3243,09009125400d0,19921
3244,09009125200d0,585455
3245,09009125300d0,582121
3246,09009125300d1,282938
3247,09009125200d1,285072
3248,09009125300d2,284991
3249,09009125100d1,275732
3250,09015830100d0,165479
3251,09015830100d1,302933
3252,09003462201d0,1053253
3253,09003462201d1,856585
3254,09003462101d0,248354
3255,09003462101d1,885368
3256,09003462201d2,861603
3257,09003462201d3,861597
3258,09003462201d4,571636
3259,09003462201d5,566211
3260,09003462201d6,881079
3261,09003462201d7,883443
3262,09003462202d0,1057335
3263,09005290100d0,1061015
3264,09009341100d0,286731
3265,09009341100d1,289635
3266,09003400100d0,143333
3267,09003400100d1,218600
3268,09003400300d0,249206
3269,09003400300d1,242137
3270,09003400100d2,567250
3271,09003400300d2,12674
3272,09003400300d3,1056621
3273,09003400100d3,566298
3274,09003400100d4,245253
3275,09003400100d5,569481
3276,09009161100d0,281693
3277,09009161100d1,153988
3278,09009161100d2,901017
3279,09009161100d3,18574
3280,09009161100d4,276982
3281,09001200301d0,872801
3282,09001200301d1,131316
3283,09001200302d0,556230
3284,09001200301d2,132490
3285,09001200200d0,231837
3286,09001200302d1,134792
3287,09001200200d1,554372
3288,09001200200d2,1041545
3289,09001200100d0,850954
3290,09005342100d0,262020
3291,09005342100d1,259981
3292,09003471500d0,1029652
3293,09003471200d0,252027
3294,09003471200d1,11307
3295,09003471400d0,11419
3296,09003471200d2,1051770
3297,09003471300d0,257609
3298,09003471300d1,9653
3299,09003471300d2,861834
3300,09013529100d0,299548
3301,09013529100d1,298802
3302,09013529100d2,163972
3303,09009184600d0,276619
3304,09009184400d0,280957
3305,09009184100d0,897263
3306,09009184200d0,283938
3307,09009184100d1,850552
3308,09009184700d0,1205298
3309,09009184700d1,845049
3310,09009184400d1,847482
3311,09009184300d0,154833
3312,09009184100d2,287406
3313,09009184700d2,845069
3314,09009184400d2,289327
3315,09001073100d0,562858
3316,09001071300d0,555864
3317,09001074000d0,177
3318,09001072800d0,238853
3319,09001070300d0,222933
3320,09001074300d0,1047030
3321,09001070100d0,2632
3322,09001074000d1,234346
3323,09001071600d0,564094
3324,09001072500d0,225565
3325,09001070600d0,841082
3326,09001071400d0,561851
3327,09001073700d0,231821
3328,09001071100d0,1277262
3329,09001072200d0,232198
3330,09001070500d0,559483
3331,09001070600d1,234247
3332,09001071200d0,560837
3333,09001072900d0,219705
3334,09001073400d0,873773
3335,09001071100d1,1042378
3336,09001070600d2,743525
3337,09001072600d0,562639
3338,09001074300d1,1277067
3339,09001074300d2,1209898
3340,09001072100d0,220950
3341,09001073800d0,562006
3342,09001071200d1,1275994
3343,09001070300d1,562666
3344,09001072400d0,563423
3345,09001071200d2,1049047
3346,09001074400d0,562050
3347,09001073400d1,236882
3348,09001072100d1,556508
3349,09001071200d3,875783
3350,09001070600d3,743503
3351,09003405402d0,246812
3352,09003405500d0,10000
3353,09003405800d0,879600
3354,09003406100d0,253674
3355,09003406100d1,249570
3356,09003405300d0,8791
3357,09003406100d2,12834
3358,09003406100d3,249575
3359,09003406100d4,882794
3360,09003405300d1,856107
3361,09003406100d5,565507
3362,09003405200d0,258335
3363,09003406001d0,143718
3364,09003406100d6,10390
3365,09003405401d0,244669
3366,09003405200d1,250341
3367,09003406002d0,244906
3368,09003405800d1,1213309
3369,09003405900d0,257350
3370,09003405300d2,568199
3371,09003405500d1,253703
3372,09003405500d2,242779
3373,09003405200d2,255513
3374,09003405401d1,242028
3375,09001205300d0,135187
3376,09001205300d1,1047751
3377,09001205300d2,226359
3378,09001205300d3,1921
3379,09001205300d4,228029
3380,09001205300d5,1209843
3381,09001205100d0,877005
3382,09001205300d6,225706
3383,09001205100d1,134755
3384,09015905100d0,590353
3385,09015905100d1,912833
3386,09003410102d0,218784
3387,09003410102d1,218784
3388,09003410102d2,880147
3389,09003410102d3,844300
3390,09003410101d0,881466
3391,09003410102d4,844304
3392,09003410102d5,844300
3393,09005425600d0,574669
3394,09005260200d0,574669
3395,09015906100d0,164381
3396,09003464101d0,884549
3397,09003464102d0,883726
3398,09003464101d1,842227
3399,09003464102d1,883698
3400,09003464102d2,842239
3401,09003464102d3,1052698
3402,09015815000d0,305547
3403,09009343102d0,842679
3404,09009343300d0,273743
3405,09009343300d1,584100
3406,09009343101d0,583229
3407,09009343300d2,274700
3408,09009343400d0,582153
3409,09009343300d3,22789
3410,09009343300d4,288377
3411,09009343300d5,156958
3412,09009343102d1,857838
3413,09009343200d0,902328
3414,09009343200d1,582103
3415,09009343200d2,897011
3416,09009343101d1,857914
3417,09009343400d1,1075311
3418,09009343400d2,19456
3419,09007600100d0,1023825
3420,09007600100d1,1023825
3421,09007600100d2,575874
3422,09007610200d0,895648
3423,09007610300d0,150999
3424,09007610100d0,150066
3425,09007610100d1,150066
3426,09007610300d1,267164
3427,09007610200d1,1065823
3428,09011714104d0,587050
3429,09011714104d1,1222822
3430,09011714101d0,851465
3431,09011714101d1,292663
3432,09011714101d2,904103
3433,09011714101d3,25804
3434,09011714101d4,1077672
3435,09011714101d5,25802
3436,09005293100d0,888900
3437,09005263200d0,890107
3438,09013850200d0,1083331
3439,09007570200d0,575549
3440,09007570200d1,269509
3441,09007570200d2,16741
3442,09007570100d0,895565
3443,09007570100d1,576803
3444,09007570300d0,1065848
3445,09007570100d2,807341
3446,09007570100d3,268544
3447,09001210200d0,560858
3448,09001210500d0,557136
3449,09001211000d0,1047701
3450,09001210500d1,241080
3451,09001210100d0,1046969
3452,09001210800d0,227939
3453,09001210701d0,2730
3454,09001211000d1,1040485
3455,09001210100d1,872712
3456,09001210400d0,235796
3457,09001210300d0,744204
3458,09001210900d0,561810
3459,09001210900d1,225240
3460,09001210300d1,562860
3461,09001211000d2,220013
3462,09001210800d1,227939
3463,09001210500d2,559113
3464,09001210100d2,220387
3465,09001211400d0,233790
3466,09001210500d3,561394
3467,09001210500d4,137729
3468,09001210500d5,1045261
3469,09001210200d1,223472
3470,09001030200d0,744369
3471,09001030300d0,1050152
3472,09001030100d0,563362
3473,09001030300d1,1049528
3474,09001030200d1,131785
3475,09001030300d2,1048626
3476,09001030300d3,1212192
3477,09001030100d1,562441
3478,09007620100d0,266720
3479,09007620100d1,15766
3480,09007620100d2,576103
3481,09007620100d3,576103
3482,09007620100d4,576103
3483,09007570300d1,1064258
3484,09009120200d0,581148
3485,09009120200d1,582415
3486,09009120200d2,278265
3487,09007585100d0,267901
3488,09007585100d1,266973
3489,09007585100d2,1065384
3490,09003470100d0,249704
3491,09003470100d1,142038
3492,09003470100d2,882824
3493,09003470100d3,1025472
3494,09007595102d0,1067727
3495,09007595102d1,269714
3496,09007595102d2,1066356
3497,09007595102d3,1025656
3498,09007595102d4,267399
3499,09007550201d0,1066368
3500,09007550201d1,270813
3501,09007550100d0,859211
3502,09007550202d0,894959
3503,09003510600d0,1023743
3504,09003510500d0,139970
3505,09003510700d0,571467
3506,09003510700d1,142246
3507,09003510200d0,1056213
3508,09003511200d0,569688
3509,09003510900d0,255925
3510,09003511400d0,139940
3511,09003510400d0,12936
3512,09009142601d0,584602
3513,09009180100d0,23314
3514,09009180300d0,583859
3515,09011716101d0,1222098
3516,09011716101d1,290709
3517,09011716102d0,843447
3518,09011716101d2,906152
3519,09011870701d0,843471
3520,09003484100d0,885889
3521,09003484100d1,1054334
3522,09003484100d2,569920
3523,09001105200d0,236740
3524,09001105100d0,1050073
3525,09001105100d1,556249
3526,09001105100d2,561026
3527,09001105100d3,877645
3528,09013535100d0,846050
3529,09013535200d0,910118
3530,09013535200d1,589240
3531,09013535100d1,298906
3532,09013535100d2,301729
3533,09013535100d3,299432
3534,09003480600d0,1051562
3535,09003480400d0,249932
3536,09003481100d0,243191
3537,09003481200d0,12987
3538,09003480600d1,1051562
3539,09003481100d1,745394
3540,09003480800d0,1055460
3541,09003480800d1,884884
3542,09003480900d0,1057610
3543,09003481200d1,1213618
3544,09003480500d0,880193
3545,09003481200d2,745394
3546,09003480500d1,1054186
3547,09003480800d2,570605
3548,09003480800d3,1214971
3549,09003480600d2,567442
3550,09003480800d4,569796
3551,09007630100d0,151291
3552,09007630100d1,896010
3553,09007630100d2,896058
